Almacen,Código de barras,Stock min,ROP,Stock Max
CEDIS,853676003277,0,0,0
CEDIS,853676003284,0,0,0
CEDIS,853676003307,0,0,0
CEDIS,853676003321,0,0,0
CEDIS,853676003345,0,0,0
CEDIS,853676003352,0,0,0
CEDIS,853676003376,0,0,0
CEDIS,853676003383,0,0,0
CEDIS,853676003390,0,0,0
CEDIS,853676003406,0,0,0
CEDIS,853676003413,0,0,0
CEDIS,853676003420,0,0,0
CEDIS,853676003451,0,0,0
CEDIS,853676003468,0,0,0
CEDIS,853676003482,0,0,0
CEDIS,853676003529,0,0,0
CEDIS,853676003543,0,0,0
CEDIS,854049002057,0,0,0
CEDIS,854049002095,0,0,0
CEDIS,854049002118,0,0,0
CEDIS,854049002323,0,0,0
CEDIS,854763005938,3,5,8
CEDIS,856901008207,0,0,0
CEDIS,856901008221,0,0,0
CEDIS,856901008306,0,0,0
CEDIS,856901008429,0,0,0
CEDIS,856901008436,0,0,0
CEDIS,857376000406,3,5,8
CEDIS,881314134144,12,18,30
CEDIS,883140000778,9,13,21
CEDIS,891671002062,0,0,0
CEDIS,3031500000280,12,17,30
CEDIS,3031500311089,0,0,0
CEDIS,3031500311423,15,21,36
CEDIS,3031500311591,0,0,0
CEDIS,3031500311607,5,8,13
CEDIS,3031500311614,3,5,8
CEDIS,3031500311621,1,2,3
CEDIS,3031500311652,0,0,0
CEDIS,3264680002939,0,0,0
CEDIS,3264680003349,0,0,0
CEDIS,3264680003356,0,0,0
CEDIS,3264680003561,0,0,0
CEDIS,3264680003578,0,0,0
CEDIS,3264680003592,0,0,0
CEDIS,3264680004063,2,4,6
CEDIS,3264680004117,4,7,11
CEDIS,3264680004285,0,0,0
CEDIS,3264680004292,0,0,0
CEDIS,3264680004308,0,0,0
CEDIS,3264680004315,0,0,0
CEDIS,3264680004452,0,0,0
CEDIS,3264680005114,0,0,0
CEDIS,3264680005138,0,0,0
CEDIS,3264680005145,0,0,0
CEDIS,3264680005152,0,0,0
CEDIS,3264680005183,0,0,0
CEDIS,3264680005190,0,0,0
CEDIS,3264680005305,0,0,0
CEDIS,3264680005381,0,0,0
CEDIS,3264680005848,0,0,0
CEDIS,3264680005879,3,4,7
CEDIS,3264680006999,0,0,0
CEDIS,3264680007002,0,0,0
CEDIS,3264680007019,1,2,3
CEDIS,3264680007569,0,0,0
CEDIS,3264680007606,0,0,0
CEDIS,3264680008313,0,0,0
CEDIS,3264680008726,0,0,0
CEDIS,3264680009297,0,0,0
CEDIS,3264680009488,0,0,0
CEDIS,3264680009754,2,3,5
CEDIS,3264680009761,0,0,0
CEDIS,3264680009785,1,2,3
CEDIS,3264680010446,2,3,5
CEDIS,3264680010941,0,0,0
CEDIS,3264680012273,0,0,0
CEDIS,3264680012297,0,0,0
CEDIS,3264680012334,0,0,0
CEDIS,3264680012426,0,0,0
CEDIS,3264680012433,0,0,0
CEDIS,3264680012525,0,0,0
CEDIS,3264680013034,0,0,0
CEDIS,3264680015113,0,0,0
CEDIS,3264680015809,0,0,0
CEDIS,3264680015823,0,0,0
CEDIS,3264680015830,4,6,10
CEDIS,3264680015854,1,2,3
CEDIS,3264680015861,5,8,13
CEDIS,3264680015946,2,3,5
CEDIS,3264680015960,0,0,0
CEDIS,3264680016004,0,0,0
CEDIS,3264680016011,0,0,0
CEDIS,3264680016028,0,0,0
CEDIS,3264680016080,0,0,0
CEDIS,3264680016516,0,0,0
CEDIS,3264680016547,0,0,0
CEDIS,3264680016554,0,0,0
CEDIS,3264680021978,0,0,0
CEDIS,3264680022043,4,6,10
CEDIS,3264680022074,6,9,15
CEDIS,3264680022098,2,3,5
CEDIS,3264680022111,7,10,17
CEDIS,3264680022166,0,0,0
CEDIS,3264680023033,0,0,0
CEDIS,3264680023057,0,0,0
CEDIS,3264680023101,0,0,0
CEDIS,3264680023149,0,0,0
CEDIS,3264680023248,0,0,0
CEDIS,3264680023323,7,11,19
CEDIS,3264680023590,0,0,0
CEDIS,3264680023910,0,0,0
CEDIS,3264680024016,0,0,0
CEDIS,3264680024757,0,0,0
CEDIS,3264680024771,4,6,10
CEDIS,3264680024818,4,6,10
CEDIS,3264680024993,0,0,0
CEDIS,3264680026089,7,10,17
CEDIS,3264680026270,1,2,3
CEDIS,3264680027178,0,0,0
CEDIS,3264680027901,0,0,0
CEDIS,3264680027932,2,3,5
CEDIS,3264680028014,2,3,5
CEDIS,3264680032578,3,5,8
CEDIS,3264680032608,1,2,3
CEDIS,3264680034503,5,7,12
CEDIS,3264680034534,3,5,8
CEDIS,3264680034664,0,2,2
CEDIS,3264680034695,0,2,2
CEDIS,3264680037023,0,0,0
CEDIS,3264680038334,0,0,0
CEDIS,3264680039881,0,2,2
CEDIS,3264680039942,2,5,7
CEDIS,3264680014857,0,0,0
CEDIS,3264680039980,10,14,24
CEDIS,3264680014871,0,0,0
CEDIS,3264680041938,3,5,8
CEDIS,3264680014888,0,0,0
CEDIS,3264680041945,10,14,25
CEDIS,3264680043529,1,3,4
CEDIS,3264680044311,2,4,6
CEDIS,3264680044717,1,2,3
CEDIS,3282770021516,0,0,0
CEDIS,3282770030068,0,0,0
CEDIS,3282770035483,0,0,0
CEDIS,3282770037159,1,2,3
CEDIS,3282770037166,0,0,0
CEDIS,3282770037524,0,0,0
CEDIS,3282770037678,0,0,0
CEDIS,3282770038521,0,0,0
CEDIS,3282770038842,0,0,0
CEDIS,3282770044065,10,15,26
CEDIS,3282770049312,0,0,0
CEDIS,3282770049336,0,0,0
CEDIS,3282770049350,0,0,0
CEDIS,3282770049381,0,0,0
CEDIS,3282770049527,5,8,13
CEDIS,3282770055108,1,2,3
CEDIS,3282770072365,0,0,0
CEDIS,3282770072655,11,16,26
CEDIS,3282770073065,0,0,0
CEDIS,3282770073126,7,11,18
CEDIS,3282770073249,10,16,26
CEDIS,3282770073355,0,0,0
CEDIS,3282770073577,25,35,60
CEDIS,3282770074239,2,3,5
CEDIS,3282770074628,11,18,30
CEDIS,3282770074635,3,5,8
CEDIS,3282770074727,0,0,0
CEDIS,3282770074741,0,0,0
CEDIS,3282770074758,0,0,0
CEDIS,3282770075533,0,0,0
CEDIS,3282770075540,2,3,5
CEDIS,3282770075687,0,0,0
CEDIS,3282770075724,19,28,47
CEDIS,3282770100273,0,0,0
CEDIS,3282770100877,0,0,0
CEDIS,3282770101652,0,0,0
CEDIS,3282770101669,0,0,0
CEDIS,3282770104783,6,9,15
CEDIS,3282770104950,7,11,17
CEDIS,3282770106916,0,0,0
CEDIS,3282770108453,4,6,10
CEDIS,3282770108460,0,0,0
CEDIS,3282770109146,5,8,13
CEDIS,3282770110753,0,0,0
CEDIS,3282770114096,0,0,0
CEDIS,3282770114171,9,14,24
CEDIS,3282770114195,16,23,39
CEDIS,3282770114829,0,0,0
CEDIS,3282770114874,0,0,0
CEDIS,3282770139167,14,18,32
CEDIS,3282770139181,2,3,5
CEDIS,3282770139204,0,0,0
CEDIS,3282770139228,2,3,5
CEDIS,3282776382109,0,0,0
CEDIS,3282770140453,68,88,88
CEDIS,3282770141214,32,43,73
CEDIS,3282779368612,0,0,0
CEDIS,3282770141320,17,21,21
CEDIS,3282770141467,4,6,9
CEDIS,3282770141948,2,3,5
CEDIS,3282770143409,0,0,0
CEDIS,3282770143935,29,39,68
CEDIS,3282770143942,1,2,3
CEDIS,3282770144376,4,6,10
CEDIS,3282770144413,12,17,29
CEDIS,3282770144970,0,0,0
CEDIS,3282770145175,2,3,5
CEDIS,3282770146394,12,17,29
CEDIS,3282770146677,1,2,3
CEDIS,3282770146691,9,13,22
CEDIS,3282770146790,0,0,0
CEDIS,3282770148763,3,4,7
CEDIS,3282770149074,4,7,11
CEDIS,3282770149111,11,16,26
CEDIS,3282770149494,12,17,28
CEDIS,3282770149524,18,26,44
CEDIS,3282770149548,23,32,55
CEDIS,3282770149562,14,20,34
CEDIS,3282770149678,7,12,19
CEDIS,3282770149814,4,6,10
CEDIS,3282770152371,0,0,0
CEDIS,3282770152456,0,0,0
CEDIS,3282770152555,0,0,0
CEDIS,3282770152999,6,10,16
CEDIS,3282770153026,0,0,0
CEDIS,3282770153101,17,25,43
CEDIS,3282770153170,16,22,39
CEDIS,3282770153200,6,9,15
CEDIS,3282770153217,10,15,25
CEDIS,3282770153255,5,8,13
CEDIS,3282770153477,10,14,25
CEDIS,3282770153484,9,14,24
CEDIS,3282770153507,35,48,83
CEDIS,3282770154085,0,0,0
CEDIS,3282770155105,3,5,8
CEDIS,3282770152395,0,0,0
CEDIS,3282770155112,7,10,14
CEDIS,3282770155174,0,0,0
CEDIS,3282770200478,5,8,14
CEDIS,3282770200515,8,12,20
CEDIS,3282770200553,10,15,24
CEDIS,3282770200591,5,8,13
CEDIS,3282770201727,0,0,0
CEDIS,3282770202144,0,0,0
CEDIS,3282770202854,33,45,78
CEDIS,3282770205589,0,0,0
CEDIS,3282770205633,5,8,13
CEDIS,3282770205671,0,0,0
CEDIS,3282770205879,0,0,0
CEDIS,3282770207187,28,38,64
CEDIS,3282770207217,22,30,51
CEDIS,3282770207651,26,38,65
CEDIS,3282770207675,2,3,5
CEDIS,3282770207699,31,43,73
CEDIS,3282770207774,57,72,130
CEDIS,3282770208214,0,0,0
CEDIS,3282770208245,0,0,0
CEDIS,3282770209440,0,0,0
CEDIS,3282770209648,6,10,16
CEDIS,3282770388480,5,8,14
CEDIS,3282770388596,6,10,16
CEDIS,3282770388664,12,17,29
CEDIS,3282770388855,34,44,78
CEDIS,3282770388886,2,3,5
CEDIS,3282770388916,4,6,11
CEDIS,3282770389197,24,34,58
CEDIS,3282770389234,5,8,13
CEDIS,3282770389272,4,6,10
CEDIS,3282770389333,8,11,18
CEDIS,3282770389593,3,5,8
CEDIS,3282770390063,2,3,5
CEDIS,3282770390070,3,4,7
CEDIS,3282770390179,0,0,0
CEDIS,3282770390315,2,3,5
CEDIS,3282770390469,12,18,30
CEDIS,3282770390513,0,0,0
CEDIS,3282770391008,9,14,23
CEDIS,3282779487634,0,0,0
CEDIS,3282770391251,13,20,33
CEDIS,3282770391435,3,4,7
CEDIS,3282770391442,3,5,8
CEDIS,3282770391466,11,16,27
CEDIS,3282770391794,0,0,0
CEDIS,3282770392371,21,29,49
CEDIS,3282770392401,6,9,16
CEDIS,3282770392654,32,44,74
CEDIS,3282770392692,25,35,58
CEDIS,3282770393477,18,26,44
CEDIS,3282770393507,10,14,23
CEDIS,3282770393583,4,6,9
CEDIS,3282770393712,4,9,12
CEDIS,3282770393842,0,0,0
CEDIS,3282770393859,5,8,13
CEDIS,3282770393989,17,25,40
CEDIS,3282770394870,30,42,71
CEDIS,3282779392549,0,0,0
CEDIS,3282770394948,10,15,25
CEDIS,3282770395365,12,17,28
CEDIS,3282776456428,0,0,0
CEDIS,3282770396317,0,0,0
CEDIS,3282776432392,0,0,0
CEDIS,3282770396331,22,31,53
CEDIS,3282779277457,0,0,0
CEDIS,3282770396423,5,8,13
CEDIS,3282776161650,0,0,0
CEDIS,3282770396508,4,6,10
CEDIS,3282770396881,9,14,23
CEDIS,3282770397024,11,17,27
CEDIS,3282770049510,0,0,0
CEDIS,3282770397079,46,59,102
CEDIS,3282776170676,0,0,0
CEDIS,3282770397291,8,13,21
CEDIS,3282770397666,7,10,16
CEDIS,3282770019919,0,0,0
CEDIS,3282770398021,49,63,112
CEDIS,3282770075526,0,0,0
CEDIS,3282770398151,39,50,80
CEDIS,3282779075534,0,0,0
CEDIS,3282770398168,11,18,28
CEDIS,3282779073684,0,0,0
CEDIS,3282770398199,5,7,12
CEDIS,3282770104684,0,0,0
CEDIS,3282770398472,11,16,17
CEDIS,3282771057385,0,0,0
CEDIS,3282770398625,5,7,12
CEDIS,3282770073706,0,0,0
CEDIS,3282770398632,24,33,57
CEDIS,3282770398700,2,6,8
CEDIS,3282770074468,0,0,0
CEDIS,3282770399264,11,16,26
CEDIS,3282770464283,0,0,0
CEDIS,3282770905076,9,13,22
CEDIS,3282770905090,0,0,0
CEDIS,3282770956788,48,64,112
CEDIS,3282770959888,0,0,0
CEDIS,3282771032894,0,0,0
CEDIS,3282771044217,0,0,0
CEDIS,3282771052809,0,0,0
CEDIS,3282771057392,18,26,44
CEDIS,3282771196350,0,0,0
CEDIS,3282772992456,0,0,0
CEDIS,3282776071157,4,7,11
CEDIS,3282776083167,0,0,0
CEDIS,3282776083198,0,0,0
CEDIS,3282776088209,16,23,38
CEDIS,3282776108495,0,0,0
CEDIS,3282776108549,0,0,0
CEDIS,3282776114168,0,0,0
CEDIS,3282776126178,4,7,11
CEDIS,3282776141454,0,0,0
CEDIS,3282776161896,0,0,0
CEDIS,3282776162275,0,0,0
CEDIS,3282776183003,0,0,0
CEDIS,3282776367045,23,32,54
CEDIS,3282776367410,0,0,0
CEDIS,3282776385421,22,32,54
CEDIS,3282776397103,2,3,5
CEDIS,3282776432026,15,22,37
CEDIS,3282776438295,0,0,0
CEDIS,3282776465369,0,0,0
CEDIS,3282776478307,0,0,0
CEDIS,3282779003124,23,33,55
CEDIS,3282779003131,40,54,95
CEDIS,3282770153002,0,0,0
CEDIS,3282779028806,26,36,36
CEDIS,3282779035576,35,48,83
CEDIS,3282779041966,0,0,0
CEDIS,3282779254878,0,0,0
CEDIS,3282779275699,0,0,0
CEDIS,3282779276115,0,0,0
CEDIS,3282779280198,0,0,0
CEDIS,3282779285216,6,10,16
CEDIS,3282779285889,0,0,0
CEDIS,3282779293440,6,9,15
CEDIS,3282779310529,0,0,0
CEDIS,3282779327480,0,0,0
CEDIS,3282779347587,0,0,0
CEDIS,3282779347631,0,0,0
CEDIS,3282779348850,0,0,0
CEDIS,3282779350679,0,0,0
CEDIS,3282779352369,10,14,23
CEDIS,3282779353519,0,0,0
CEDIS,3282779353526,0,0,0
CEDIS,3282779353632,0,0,0
CEDIS,3282779353656,0,0,0
CEDIS,3282779353687,0,0,0
CEDIS,3282779353724,0,0,0
CEDIS,3282779354004,0,0,0
CEDIS,3282779354585,0,0,0
CEDIS,3282779363211,0,0,0
CEDIS,3282779365857,0,0,0
CEDIS,3282779370400,0,0,0
CEDIS,3282779370417,0,0,0
CEDIS,3282779370424,0,0,0
CEDIS,3282779373722,0,0,0
CEDIS,3282779376570,0,0,0
CEDIS,3282779380706,0,0,0
CEDIS,3282779380829,0,0,0
CEDIS,3282779385121,0,0,0
CEDIS,3282779385138,0,0,0
CEDIS,3282779385374,0,0,0
CEDIS,3282779390064,0,0,0
CEDIS,3282779391023,0,0,0
CEDIS,3282779391306,0,0,0
CEDIS,3282779391320,0,0,0
CEDIS,3282779391580,40,41,81
CEDIS,3282779399661,0,0,0
CEDIS,3282779400534,0,0,0
CEDIS,3282779405485,2,4,7
CEDIS,3282779405553,5,8,13
CEDIS,3282779420884,0,0,0
CEDIS,3282779421577,0,0,0
CEDIS,3282779401531,0,0,0
CEDIS,3282779430883,0,0,0
CEDIS,3282779370929,0,0,0
CEDIS,3282779433587,0,0,0
CEDIS,3282779448802,0,0,0
CEDIS,3282779522656,3,4,6
CEDIS,3282779522670,0,0,0
CEDIS,3282779562003,0,0,0
CEDIS,3282779562041,0,0,0
CEDIS,3282779562072,0,0,0
CEDIS,3282779562102,0,0,0
CEDIS,3337871308612,1,2,3
CEDIS,3337871310455,0,0,0
CEDIS,3337871311292,24,35,59
CEDIS,3337871311582,0,0,0
CEDIS,3337871316594,5,8,13
CEDIS,3337871316600,14,21,35
CEDIS,3337871316617,8,12,20
CEDIS,3337871316624,6,9,15
CEDIS,3337871316631,0,0,0
CEDIS,3337871317768,0,0,0
CEDIS,3337871318888,0,0,0
CEDIS,3337871320300,6,10,15
CEDIS,3337871320324,13,20,33
CEDIS,3337871320362,5,8,13
CEDIS,3337871321963,2,3,5
CEDIS,3337871322502,1,2,4
CEDIS,3337871322571,1,2,3
CEDIS,3337871322595,0,0,0
CEDIS,3337871322694,11,16,27
CEDIS,3337871323332,4,7,11
CEDIS,3337871323622,5,9,14
CEDIS,3337871323639,4,6,9
CEDIS,3337871323806,0,0,0
CEDIS,3337871324001,13,19,33
CEDIS,3337871324131,0,0,0
CEDIS,3337871324599,7,12,19
CEDIS,3337871324759,0,0,0
CEDIS,3337871324773,0,0,0
CEDIS,3337871325305,0,0,0
CEDIS,3337871325329,0,0,0
CEDIS,3337871325596,0,0,0
CEDIS,3337871325671,0,0,0
CEDIS,3337871325787,8,12,20
CEDIS,3337871328795,2,3,5
CEDIS,3337871330262,8,13,22
CEDIS,3337871330286,14,20,34
CEDIS,3337871331290,19,27,46
CEDIS,3337871331405,0,0,0
CEDIS,3337871332297,3,6,9
CEDIS,3337871332303,6,9,15
CEDIS,3337871332310,5,8,13
CEDIS,3337871332327,4,7,12
CEDIS,3337871332334,0,0,0
CEDIS,3337872411052,0,0,0
CEDIS,3337872411083,8,12,20
CEDIS,3337872411793,0,0,0
CEDIS,3337872411816,0,0,0
CEDIS,3337872411991,54,71,126
CEDIS,3337872412042,1,2,4
CEDIS,3337872412059,1,2,3
CEDIS,3337872412066,0,0,0
CEDIS,3337872412318,0,0,0
CEDIS,3337872412516,2,3,5
CEDIS,3337872412615,0,0,0
CEDIS,3337872412677,0,0,0
CEDIS,3337872412967,0,0,0
CEDIS,3337872413025,25,36,61
CEDIS,3337872413414,0,0,0
CEDIS,3337872413704,3,5,8
CEDIS,3337872413728,5,8,13
CEDIS,3337872413735,5,8,13
CEDIS,3337872413971,0,0,0
CEDIS,3337872414039,4,7,11
CEDIS,3337872414145,5,9,14
CEDIS,3337872414152,3,5,8
CEDIS,3337872418785,3,5,8
CEDIS,3337872418815,0,0,0
CEDIS,3337872419904,0,0,0
CEDIS,3337872420153,4,6,9
CEDIS,3337872420207,0,0,0
CEDIS,3337872420597,3,5,8
CEDIS,3337875419802,5,9,14
CEDIS,3337875492799,5,7,11
CEDIS,3337875517614,0,0,0
CEDIS,3337875518598,0,0,0
CEDIS,3337875525930,0,0,0
CEDIS,3337875525947,0,0,0
CEDIS,3337875533317,0,0,0
CEDIS,3337875537308,2,3,5
CEDIS,3337875537315,7,12,19
CEDIS,3337875543248,32,45,78
CEDIS,3337875545891,49,65,114
CEDIS,3337875546409,45,60,106
CEDIS,3337875549493,11,17,29
CEDIS,3337875549530,36,48,84
CEDIS,3337875558037,0,0,0
CEDIS,3337875560931,0,0,0
CEDIS,3337875561761,3,5,8
CEDIS,3337875563031,6,10,16
CEDIS,3337875563048,3,5,8
CEDIS,3337875563055,2,4,7
CEDIS,3337875563062,0,0,0
CEDIS,3337875566254,0,0,0
CEDIS,3337875566742,0,0,0
CEDIS,3337875572378,4,7,11
CEDIS,3337875572590,0,0,0
CEDIS,3337875574358,7,11,18
CEDIS,3337875574372,1,2,3
CEDIS,3337875578486,8,12,20
CEDIS,3337875585231,2,3,5
CEDIS,3337875585750,1,2,3
CEDIS,3337875586269,6,10,16
CEDIS,3337875588942,0,0,0
CEDIS,3337875588973,0,0,0
CEDIS,3337875594516,2,3,5
CEDIS,3337875596763,8,12,20
CEDIS,3337875597180,8,13,21
CEDIS,3337875597197,20,29,50
CEDIS,3337875597203,0,0,0
CEDIS,3337875597210,10,16,26
CEDIS,3337875597272,35,49,84
CEDIS,3337875597296,3,5,8
CEDIS,3337875597333,11,16,27
CEDIS,3337875597357,39,53,93
CEDIS,3337875597371,11,16,28
CEDIS,3337875597388,27,38,66
CEDIS,3337875597395,20,28,49
CEDIS,3337875597449,18,25,42
CEDIS,3337875598996,13,20,34
CEDIS,3337875607254,7,11,18
CEDIS,3337875609418,0,0,0
CEDIS,3337875613491,3,5,8
CEDIS,3337875613668,5,8,13
CEDIS,3337875632676,1,2,3
CEDIS,3337875641517,0,0,0
CEDIS,3337875641524,0,0,0
CEDIS,3337875641937,0,0,0
CEDIS,3337875641944,0,0,0
CEDIS,3337875641951,0,0,0
CEDIS,3337875647212,1,2,3
CEDIS,3337875650786,1,2,3
CEDIS,3337875656764,3,5,8
CEDIS,3337875660549,5,8,13
CEDIS,3337875660617,10,14,24
CEDIS,3337875663076,3,5,8
CEDIS,3337875663083,11,17,29
CEDIS,3337875674409,1,2,4
CEDIS,3337875674454,0,0,0
CEDIS,3337875674928,0,0,0
CEDIS,3337875683739,1,2,3
CEDIS,3337875684095,9,14,23
CEDIS,3337875684101,20,28,49
CEDIS,3337875684118,2,4,6
CEDIS,3337875684491,0,0,0
CEDIS,3337875693820,3,5,8
CEDIS,3337875694469,19,26,45
CEDIS,3337875695145,2,3,5
CEDIS,3337875695152,0,0,0
CEDIS,3337875695176,3,5,8
CEDIS,3337875695206,0,0,0
CEDIS,3337875696548,15,23,40
CEDIS,3337875696579,0,0,0
CEDIS,3337875696838,2,3,5
CEDIS,3337875702478,4,7,11
CEDIS,3337875703413,0,0,0
CEDIS,3337875706667,0,0,0
CEDIS,3337875706674,0,0,0
CEDIS,3337875706681,0,0,0
CEDIS,3337875706698,0,0,0
CEDIS,3337875706704,0,0,0
CEDIS,3337875708289,19,27,45
CEDIS,3337875711098,0,0,0
CEDIS,3337875719209,5,9,14
CEDIS,3337875722827,28,38,67
CEDIS,3337875725897,0,0,0
CEDIS,3337875729864,0,0,0
CEDIS,3337875731638,0,0,0
CEDIS,3337875734905,32,43,78
CEDIS,3337875735742,2,3,5
CEDIS,3337875742511,1,2,3
CEDIS,3337875743556,2,3,5
CEDIS,3337875743563,7,11,18
CEDIS,3337875746250,0,0,0
CEDIS,3337875746267,6,9,15
CEDIS,3337875757515,10,16,27
CEDIS,3337875757614,0,0,0
CEDIS,3337875757669,24,34,57
CEDIS,3337875760201,2,3,5
CEDIS,3337875761031,7,12,20
CEDIS,3337875761123,7,11,18
CEDIS,3337875762250,1,2,3
CEDIS,3337875762298,6,9,15
CEDIS,3337875762908,16,23,39
CEDIS,3337875763790,3,5,8
CEDIS,3337875764353,14,21,36
CEDIS,3337875773430,5,9,14
CEDIS,3337875773447,8,13,21
CEDIS,3337875773980,4,6,10
CEDIS,3337875774017,3,5,7
CEDIS,3337875774031,6,10,16
CEDIS,3337875774086,2,3,5
CEDIS,3337875774123,4,7,10
CEDIS,3337875777797,28,39,67
CEDIS,3337875782357,5,9,14
CEDIS,3337875784054,25,34,59
CEDIS,3337875787222,1,2,3
CEDIS,3337875791984,4,7,11
CEDIS,3337875795265,4,7,11
CEDIS,3337875795456,3,5,7
CEDIS,3337875796583,11,17,28
CEDIS,3337875797399,0,0,0
CEDIS,3337875797467,2,3,5
CEDIS,3337875797597,21,31,52
CEDIS,3337875797641,10,15,25
CEDIS,3337875797689,8,13,21
CEDIS,3337875797719,7,11,18
CEDIS,3337875797764,0,0,0
CEDIS,3337875803786,5,8,13
CEDIS,3337875806923,3,5,8
CEDIS,3337875807043,12,17,29
CEDIS,3337875816809,56,75,132
CEDIS,3337875821636,4,6,11
CEDIS,3337875824033,4,6,10
CEDIS,3337875829007,13,19,32
CEDIS,3337875831888,34,47,82
CEDIS,3337875832724,5,8,14
CEDIS,3337875837149,8,11,18
CEDIS,3337875840620,16,24,40
CEDIS,3337875847087,13,19,32
CEDIS,3337875847292,38,51,87
CEDIS,3337875847353,1,2,3
CEDIS,3337875848473,8,13,20
CEDIS,3337875849326,4,7,11
CEDIS,3337875852302,7,11,18
CEDIS,3337875852333,0,0,0
CEDIS,3337875862097,1,2,3
CEDIS,3337875863377,28,39,67
CEDIS,3337875863964,0,0,0
CEDIS,3337872412325,0,0,0
CEDIS,3337875863988,0,0,0
CEDIS,3337875864367,7,11,18
CEDIS,3337875873048,5,9,14
CEDIS,3337875873086,4,6,10
CEDIS,3337875876407,2,3,5
CEDIS,3337875882736,1,2,3
CEDIS,3337875886024,1,2,3
CEDIS,3337875886055,2,4,6
CEDIS,3337875886307,2,4,6
CEDIS,3337875888097,3,5,8
CEDIS,3337875845489,0,0,0
CEDIS,3337875888851,4,6,9
CEDIS,3337875888899,3,5,8
CEDIS,3606000435087,0,0,0
CEDIS,3337875889988,4,6,10
CEDIS,3337875890021,54,73,129
CEDIS,3337875890069,12,18,31
CEDIS,3337872414176,0,0,0
CEDIS,3337875890113,10,16,27
CEDIS,3337875892872,4,6,10
CEDIS,3337875894104,15,23,38
CEDIS,3337875894333,3,5,8
CEDIS,3337875894388,0,0,0
CEDIS,3337875895781,3,5,8
CEDIS,3337875896443,0,0,0
CEDIS,3337875898485,11,17,28
CEDIS,3337875898584,3,5,8
CEDIS,3337875899550,0,0,0
CEDIS,3337875901420,4,6,9
CEDIS,3337875903509,0,0,0
CEDIS,3337875904292,1,2,3
CEDIS,3337875905626,1,3,4
CEDIS,3337875660570,0,0,0
CEDIS,3337875909235,25,35,59
CEDIS,3337875909525,20,29,48
CEDIS,3433422407268,0,0,0
CEDIS,3337875911184,2,4,5
CEDIS,3337875912600,9,14,23
CEDIS,3337875916998,3,5,7
CEDIS,3337875917407,3,5,8
CEDIS,3337875917810,3,5,8
CEDIS,3337875917919,1,5,6
CEDIS,3337875918534,0,0,0
CEDIS,3337875583626,0,0,0
CEDIS,3337875920582,41,46,46
CEDIS,3337875583589,0,0,0
CEDIS,3337875920698,2,5,5
CEDIS,3337875920728,0,1,1
CEDIS,3337875920742,26,38,61
CEDIS,3337875920971,0,0,0
CEDIS,3337875923866,1,4,5
CEDIS,3337875924887,3,5,8
CEDIS,3337875925358,1,5,6
CEDIS,3337875932080,1,3,4
CEDIS,3338221002402,2,3,5
CEDIS,3338221002426,0,0,0
CEDIS,3338221002440,0,0,0
CEDIS,3338221002501,1,2,3
CEDIS,3338221002525,2,3,5
CEDIS,3338221002549,2,3,5
CEDIS,3338221002587,0,0,0
CEDIS,3338221002600,0,0,0
CEDIS,3338221002648,0,0,0
CEDIS,3338221002662,0,0,0
CEDIS,3372290000150,4,6,10
CEDIS,3372290000259,2,3,5
CEDIS,3372290000266,0,0,0
CEDIS,3372290000280,2,3,5
CEDIS,3372290000297,6,9,15
CEDIS,3372290000570,2,3,5
CEDIS,3372290000587,2,3,5
CEDIS,3372290000594,2,4,6
CEDIS,3372290000600,1,2,3
CEDIS,3372290000617,1,2,3
CEDIS,3372290000624,0,0,0
CEDIS,3372290000686,9,13,22
CEDIS,3372290000792,1,2,3
CEDIS,3372290000853,2,4,6
CEDIS,3372290138020,0,0,0
CEDIS,3372290000877,3,5,9
CEDIS,3372290111924,0,0,0
CEDIS,3372290000884,1,2,4
CEDIS,3372290000891,7,11,18
CEDIS,3372290000952,4,6,9
CEDIS,3372290111825,0,0,0
CEDIS,3372290001249,1,2,3
CEDIS,3372290001263,1,2,3
CEDIS,3372290001270,2,4,6
CEDIS,3372290001287,2,4,6
CEDIS,3372290001324,1,3,4
CEDIS,3372290001331,0,2,2
CEDIS,3372290128120,0,0,0
CEDIS,3372290001454,3,5,8
CEDIS,3372290001508,4,7,11
CEDIS,3372290110729,0,0,0
CEDIS,3372290001522,4,7,11
CEDIS,3372290001539,0,0,0
CEDIS,3372290001546,2,3,5
CEDIS,3372290001836,0,0,0
CEDIS,3372290001843,2,3,5
CEDIS,3372290114529,0,0,0
CEDIS,3372290120421,0,0,0
CEDIS,3372290121220,0,0,0
CEDIS,3372290121725,5,8,13
CEDIS,3372290122722,4,6,10
CEDIS,3372290123026,12,18,31
CEDIS,3372290124122,1,2,3
CEDIS,3372290125020,3,4,7
CEDIS,3372290125136,2,3,5
CEDIS,3372290126829,1,2,3
CEDIS,3372290131526,4,6,9
CEDIS,3372290140320,0,0,0
CEDIS,3372290000679,0,0,0
CEDIS,3372290143123,6,8,14
CEDIS,3372290143222,12,17,28
CEDIS,3372290180128,1,2,3
CEDIS,3372290180227,2,3,5
CEDIS,3372290180326,15,22,36
CEDIS,3372290180425,23,31,54
CEDIS,3372290180524,9,15,24
CEDIS,3372290180623,19,28,46
CEDIS,3372290180722,3,5,8
CEDIS,3372290180821,24,34,57
CEDIS,3372290180920,13,20,33
